Video;Channel;Published Date;Comment;Author;Likes;Reply Count;Stance;Camp Definition;Arousal Score;Emotion;Core Argument;Unresolved Question;Link;Comment Analysis Coverage
Women Are Realizing Men Stopped Chasing;Kait Willett;2026-07-24;"Good grief. ""Dating casually in her 20s, work on her career, get her education, work on herself, and the stable men would still be there waiting""? Then, ""Her mother probably had the same options and her grandmother certainly did""???!? What are you smoking? Her grandmother had less time to find a man than she actually still does, and her grandmother wasn't likely to be pursuing a professional career, nor getting a higher education. Men were the ones who worked to improve themselves and their financial position before trying to find a woman to marry, not the other way around.";@eukonidor;0;0;CAMP_A;CAMP_A: Men who have exited or criticized the modern dating market due to perceived unfairness, misandry, or the risks of modern feminism and legal systems. CAMP_B: Individuals, often women or traditionalists, defending relationships, promoting mutual respect, or criticizing men for withdrawing prematurely.;0.6;Frustration;Challenging historical revisionism about women's options and career timelines compared to previous generations.;;https://www.youtube.com/watch?v=Ek-I_g2_2fk;1.9% (100/5312)
Women Are Realizing Men Stopped Chasing;Kait Willett;2026-07-24;My ex- went into dating @ 59 years old.  A few years later she convinced a loser to come live with her, pay her rent.  Literally every person I know who’s met him doesn’t like him.  I actually doubt she likes him all that much, just wanted rent and to not be alone.  Little does he know if he gets seriously ill, she’ll dump him like a pot of pasta water.  Not a caring bone in her body.  Me? Life is peaceful.  No more crazy in my life.;@drumsnbass;0;0;CAMP_A;CAMP_A: Men who have exited or criticized the modern dating market due to perceived unfairness, misandry, or the risks of modern feminism and legal systems. CAMP_B: Individuals, often women or traditionalists, defending relationships, promoting mutual respect, or criticizing men for withdrawing prematurely.;0.5;Disappointment;Late-life dating often leads people to settle with toxic partners purely out of fear of being alone.;;https://www.youtube.com/watch?v=Ek-I_g2_2fk;1.9% (100/5312)
Women Are Realizing Men Stopped Chasing;Kait Willett;2026-07-24;One point about the dating pool getting smaller for women, that may not be considered by some, is that even if they find a rare as hens’ teeth kind of man at the right time and the right place, he may not be attracted to her. I feel the one-directional nature of dating where men pursue and women choose may also create a situation where women who are never rejected start to posses an unconscious belief that they never will be.;@wolfsmith1671;0;0;CAMP_A;CAMP_A: Men who have exited or criticized the modern dating market due to perceived unfairness, misandry, or the risks of modern feminism and legal systems. CAMP_B: Individuals, often women or traditionalists, defending relationships, promoting mutual respect, or criticizing men for withdrawing prematurely.;0.5;Neutral;Women who are never rejected develop an unconscious belief that they are immune to rejection, making later matching harder.;;https://www.youtube.com/watch?v=Ek-I_g2_2fk;1.9% (100/5312)
Women Are Realizing Men Stopped Chasing;Kait Willett;2026-07-24;You are using Claude to write your text yo.;@hoderharris;0;0;NEUTRAL_SPAM;CAMP_A: Men who have exited or criticized the modern dating market due to perceived unfairness, misandry, or the risks of modern feminism and legal systems. CAMP_B: Individuals, often women or traditionalists, defending relationships, promoting mutual respect, or criticizing men for withdrawing prematurely.;0.2;Neutral;Accusing the creator of using Claude AI to write scripts.;;https://www.youtube.com/watch?v=Ek-I_g2_2fk;1.9% (100/5312)
Women Are Realizing Men Stopped Chasing;Kait Willett;2026-07-24;You cant have a relationship when one side of that gets money and prizes for ending it.;@benlee2659;0;0;CAMP_A;CAMP_A: Men who have exited or criticized the modern dating market due to perceived unfairness, misandry, or the risks of modern feminism and legal systems. CAMP_B: Individuals, often women or traditionalists, defending relationships, promoting mutual respect, or criticizing men for withdrawing prematurely.;0.5;Frustration;Relationships cannot function when one side receives financial rewards and prizes for ending them.;;https://www.youtube.com/watch?v=Ek-I_g2_2fk;1.9% (100/5312)
Women Are Realizing Men Stopped Chasing;Kait Willett;2026-07-24;I've been happily married for over 25 years, my wife and I compliment each other not complete against each other and I have to say that if something was to ever happen to her I would stay single for the remainder of my life because how can you replace perfection?!;@billh673;0;0;CAMP_B;CAMP_A: Men who have exited or criticized the modern dating market due to perceived unfairness, misandry, or the risks of modern feminism and legal systems. CAMP_B: Individuals, often women or traditionalists, defending relationships, promoting mutual respect, or criticizing men for withdrawing prematurely.;0.4;Excitement;Successful marriages are built on complementarity rather than competition.;;https://www.youtube.com/watch?v=Ek-I_g2_2fk;1.9% (100/5312)
Women Are Realizing Men Stopped Chasing;Kait Willett;2026-07-24;how come no one is waking up?;@ChristopherHarding-t6g8f;0;0;CAMP_A;CAMP_A: Men who have exited or criticized the modern dating market due to perceived unfairness, misandry, or the risks of modern feminism and legal systems. CAMP_B: Individuals, often women or traditionalists, defending relationships, promoting mutual respect, or criticizing men for withdrawing prematurely.;0.5;Frustration;Expressing frustration that people are still not waking up to societal realities.;How come no one is waking up?;https://www.youtube.com/watch?v=Ek-I_g2_2fk;1.9% (100/5312)
Women Are Realizing Men Stopped Chasing;Kait Willett;2026-07-24;Crazy is as crazy does;@Luci4n77;0;0;NEUTRAL_SPAM;CAMP_A: Men who have exited or criticized the modern dating market due to perceived unfairness, misandry, or the risks of modern feminism and legal systems. CAMP_B: Individuals, often women or traditionalists, defending relationships, promoting mutual respect, or criticizing men for withdrawing prematurely.;0.2;Neutral;A short colloquial phrase about erratic behavior.;;https://www.youtube.com/watch?v=Ek-I_g2_2fk;1.9% (100/5312)
Women Are Realizing Men Stopped Chasing;Kait Willett;2026-07-24;Very interesting;@Race2Retirement;0;0;NEUTRAL_SPAM;CAMP_A: Men who have exited or criticized the modern dating market due to perceived unfairness, misandry, or the risks of modern feminism and legal systems. CAMP_B: Individuals, often women or traditionalists, defending relationships, promoting mutual respect, or criticizing men for withdrawing prematurely.;0.1;Neutral;Expressing general interest.;;https://www.youtube.com/watch?v=Ek-I_g2_2fk;1.9% (100/5312)
Women Are Realizing Men Stopped Chasing;Kait Willett;2026-07-24;"There's absolutely a gender difference. Men would be willing to meet in the middle again, the issue is women moving further away and doubling down on ""independence"". Look at the Clancy case recently. That's women (on tiktok mostly, granted) saying ""I'm going to justify horrible behavior because otherwise would accept accountability for my actions"" and men ""this is objectively horrible and I won't support it"".   Women need to hold each other accountable again, as you mentioned in a different video. That worked before independence. The threat of ostracization kept this behavior at bay. The same thing exists, on the other end of the spectrum. ""Pick me"" girls, traditional ones, regular women are cast aside for ""impeding the movement"".";@derivinity;0;0;CAMP_A;CAMP_A: Men who have exited or criticized the modern dating market due to perceived unfairness, misandry, or the risks of modern feminism and legal systems. CAMP_B: Individuals, often women or traditionalists, defending relationships, promoting mutual respect, or criticizing men for withdrawing prematurely.;0.6;Frustration;Women need to hold each other accountable again instead of doubling down on toxic interpretations of independence.;;https://www.youtube.com/watch?v=Ek-I_g2_2fk;1.9% (100/5312)
Women Are Realizing Men Stopped Chasing;Kait Willett;2026-07-24;The system needs to change treat men equally in order for them to want a relationship. It's not fair, we see it and we are done. Treat us fairly!;@vokulven2090;0;0;CAMP_A;CAMP_A: Men who have exited or criticized the modern dating market due to perceived unfairness, misandry, or the risks of modern feminism and legal systems. CAMP_B: Individuals, often women or traditionalists, defending relationships, promoting mutual respect, or criticizing men for withdrawing prematurely.;0.6;Anger;"Men are done participating because the system treats them unfairly; equal treatment is required.";;https://www.youtube.com/watch?v=Ek-I_g2_2fk;1.9% (100/5312)
Women Are Realizing Men Stopped Chasing;Kait Willett;2026-07-24;It runs so much deeper than this, as men stop caring about anything. They cease to contribute to the state, they refuse to fight for the state when called upon and if the situation never changes they may take matters into their own hands and end their own lives….  Not out of profound emotional breakdown, but out of a sheer logical assessment of their own value in a society that has deemed them as obsolete. And this is only if they don’t turn bitter and angry…. Once this happens, that profound detachment turns into suffering for everyone else.   “A man completely rejected by his community will eventually seek its destruction.” -Anonymous   This is not just some bullshit, it is a common theme and is often explored in literature and popular media. The Joker was a perfect modern example of this. The Batman and the character of The Riddler also exemplified this within the same franchise,  but these themes cut so deep and are largely ignored in a world that capitalises on selfish desires. Add on the corporate machine of actually wanting dissatisfaction to maximise spending and it all amounts to a zero sum game and a collapse of the state.;@mindoftheswarm7;0;0;CAMP_A;CAMP_A: Men who have exited or criticized the modern dating market due to perceived unfairness, misandry, or the risks of modern feminism and legal systems. CAMP_B: Individuals, often women or traditionalists, defending relationships, promoting mutual respect, or criticizing men for withdrawing prematurely.;0.8;Anger;When society deems men obsolete, profound detachment leads to dangerous societal collapse and individual suffering.;;https://www.youtube.com/watch?v=Ek-I_g2_2fk;1.9% (100/5312)
