Video;Channel;Published Date;Comment;Author;Likes;Reply Count;Stance;Camp Definition;Arousal Score;Emotion;Core Argument;Unresolved Question;Link;Comment Analysis Coverage
Miller: „Nie można bardziej upokorzyć byłego premiera”;PolitycznyKadr;2026-09-04;Właśnie z takich powodów dzieją się wszystkie nieszczęścia..., różne palanty myślą, że przepisy ich nie obowiązują... Tak, jak pod Smoleńskiem chociażby...;@Nietyp;37;1;CAMP_A;CAMP_A: Critics of former elites who believe rules apply equally to everyone, regardless of past status. CAMP_B: Defenders of institutional empathy, respect for elders, and critics of rigid bureaucratic overreach.;0.7;Anger;Disregard for rules by elites leads to disasters like Smolensk.;;https://www.youtube.com/watch?v=SIPfMxXlz0k;100.0% (84/84)
Miller: „Nie można bardziej upokorzyć byłego premiera”;PolitycznyKadr;2026-09-04;Mazowiecki nie moja bajka. Jeżeli taki był przepis czy też prawo to je respektowali. Miler mógł mu pomóc ściągnąć buty coz za problem;@niktwazny3982;36;2;CAMP_B;CAMP_A: Critics of former elites who believe rules apply equally to everyone, regardless of past status. CAMP_B: Defenders of institutional empathy, respect for elders, and critics of rigid bureaucratic overreach.;0.3;Disappointment;While rules should be respected, Miller could have easily helped him take off his shoes.;;https://www.youtube.com/watch?v=SIPfMxXlz0k;100.0% (84/84)
Miller: „Nie można bardziej upokorzyć byłego premiera”;PolitycznyKadr;2026-09-04;"Nie dziwne ,ze Mazowieckiemu tak bardzo zalezalo na ""grubej kresce "" . Wystarczy zobaczyc jego ""tworczosc "" z czasow stalinowskich !!!";@tadeuszlurka7516;32;2;CAMP_A;CAMP_A: Critics of former elites who believe rules apply equally to everyone, regardless of past status. CAMP_B: Defenders of institutional empathy, respect for elders, and critics of rigid bureaucratic overreach.;0.7;Anger;Mazowiecki's past Stalinist activities invalidate any sympathy for him.;;https://www.youtube.com/watch?v=SIPfMxXlz0k;100.0% (84/84)
Miller: „Nie można bardziej upokorzyć byłego premiera”;PolitycznyKadr;2026-09-04;Przepisami zasłaniają się ludzie o konkretnej konstrukcji psychicznej.;@bengalt29;30;1;CAMP_B;CAMP_A: Critics of former elites who believe rules apply equally to everyone, regardless of past status. CAMP_B: Defenders of institutional empathy, respect for elders, and critics of rigid bureaucratic overreach.;0.4;Frustration;People who hide rigidly behind regulations lack psychological flexibility and human decency.;;https://www.youtube.com/watch?v=SIPfMxXlz0k;100.0% (84/84)
Miller: „Nie można bardziej upokorzyć byłego premiera”;PolitycznyKadr;2026-09-04;Bo oni czują się lepsi. Bo procedury są dla małych nie dla nich!;@jondown3980;30;0;CAMP_A;CAMP_A: Critics of former elites who believe rules apply equally to everyone, regardless of past status. CAMP_B: Defenders of institutional empathy, respect for elders, and critics of rigid bureaucratic overreach.;0.5;Frustration;Elites feel entitled and believe procedures are only meant for ordinary people.;;https://www.youtube.com/watch?v=SIPfMxXlz0k;100.0% (84/84)
Miller: „Nie można bardziej upokorzyć byłego premiera”;PolitycznyKadr;2026-09-04;Nie można bardziej upokorzyć? Można. Widzieliśmy jak premier Niemiec przed kamerami upokorzył Tuska rozkazując mu: ty sobie usiądź w innym wagonie. My z premierem Francji i z prezydentem Ukrainy musimy coś wspólnie uzgodnić. Ty nie jesteś nam tu potrzebny - tylko byś przeszkadzał. Przypomnę - na terenie RP to wszystko się działo, a przemierzyna Tusk stulił ogon i grzecznie poszedł gdzie mu rozkazano.;@jerzybrudnicki6815;28;0;CAMP_A;CAMP_A: Critics of former elites who believe rules apply equally to everyone, regardless of past status. CAMP_B: Defenders of institutional empathy, respect for elders, and critics of rigid bureaucratic overreach.;0.8;Anger;Political figures face much worse humiliations from foreign leaders, so minor security checks are insignificant.;;https://www.youtube.com/watch?v=SIPfMxXlz0k;100.0% (84/84)
Miller: „Nie można bardziej upokorzyć byłego premiera”;PolitycznyKadr;2026-09-04;mazowieckiego to akurat mi nie szkoda;@adamus6661;21;0;CAMP_A;CAMP_A: Critics of former elites who believe rules apply equally to everyone, regardless of past status. CAMP_B: Defenders of institutional empathy, respect for elders, and critics of rigid bureaucratic overreach.;0.3;Neutral;The commenter feels no sympathy for Mazowiecki.;;https://www.youtube.com/watch?v=SIPfMxXlz0k;100.0% (84/84)
Miller: „Nie można bardziej upokorzyć byłego premiera”;PolitycznyKadr;2026-09-04;Brawo Straż Graniczna.;@Olo-q5n;13;0;CAMP_A;CAMP_A: Critics of former elites who believe rules apply equally to everyone, regardless of past status. CAMP_B: Defenders of institutional empathy, respect for elders, and critics of rigid bureaucratic overreach.;0.4;Excitement;Support for the Border Guard's strict enforcement.;;https://www.youtube.com/watch?v=SIPfMxXlz0k;100.0% (84/84)
Miller: „Nie można bardziej upokorzyć byłego premiera”;PolitycznyKadr;2026-09-04;Gierek za.te długi zbudował tyle, że do dziś złodzieje sprzedają.;@marabut8726;13;0;CAMP_B;CAMP_A: Critics of former elites who believe rules apply equally to everyone, regardless of past status. CAMP_B: Defenders of institutional empathy, respect for elders, and critics of rigid bureaucratic overreach.;0.4;Frustration;Gierek built things with those debts that are still being profited from today.;;https://www.youtube.com/watch?v=SIPfMxXlz0k;100.0% (84/84)
Miller: „Nie można bardziej upokorzyć byłego premiera”;PolitycznyKadr;2026-09-04;Mazowiecki zniszczył kawał Polski. Nie.dziwię się, że go tak potraktowali.;@marabut8726;8;0;CAMP_A;CAMP_A: Critics of former elites who believe rules apply equally to everyone, regardless of past status. CAMP_B: Defenders of institutional empathy, respect for elders, and critics of rigid bureaucratic overreach.;0.6;Anger;Mazowiecki ruined Poland, so harsh treatment is justified.;;https://www.youtube.com/watch?v=SIPfMxXlz0k;100.0% (84/84)
Miller: „Nie można bardziej upokorzyć byłego premiera”;PolitycznyKadr;2026-09-04;Czyli mała, malutka sprawiedliwość jest na świecie. Politycy upokarzają ludzi przez lata, więc mały pstryczek nie zaszkodzi. Po drugie to że był politykiem i był nietykalny, nie sprawia że całe życie będzie nietykalny. Ludzie na codzień mają 100 razy gorsze upokorzenia, które zawdzięczają właśnie politykom.;@tomaszk8229;6;2;CAMP_A;CAMP_A: Critics of former elites who believe rules apply equally to everyone, regardless of past status. CAMP_B: Defenders of institutional empathy, respect for elders, and critics of rigid bureaucratic overreach.;0.7;Anger;Politicians have humiliated citizens for years, so a small payback is entirely fair.;;https://www.youtube.com/watch?v=SIPfMxXlz0k;100.0% (84/84)
Miller: „Nie można bardziej upokorzyć byłego premiera”;PolitycznyKadr;2026-09-04;Tak. Bardzo się spieszył. 😂;@Richard-ui8kl;7;0;CAMP_A;CAMP_A: Critics of former elites who believe rules apply equally to everyone, regardless of past status. CAMP_B: Defenders of institutional empathy, respect for elders, and critics of rigid bureaucratic overreach.;0.5;Sarcasm;Sarcastic remark mocking claims of urgency or hardship.;;https://www.youtube.com/watch?v=SIPfMxXlz0k;100.0% (84/84)
Miller: „Nie można bardziej upokorzyć byłego premiera”;PolitycznyKadr;2026-09-04;Sam się upokorzył. Ćmochał jednego za drugim.;@KiM-vr1fj;7;0;CAMP_A;CAMP_A: Critics of former elites who believe rules apply equally to everyone, regardless of past status. CAMP_B: Defenders of institutional empathy, respect for elders, and critics of rigid bureaucratic overreach.;0.6;Anger;The politician brought humiliation upon himself through his past subservience.;;https://www.youtube.com/watch?v=SIPfMxXlz0k;100.0% (84/84)
Miller: „Nie można bardziej upokorzyć byłego premiera”;PolitycznyKadr;2026-09-04;Otóż to. Chamstwo to chamstwo;@ewaskarzynska6918;6;0;CAMP_B;CAMP_A: Critics of former elites who believe rules apply equally to everyone, regardless of past status. CAMP_B: Defenders of institutional empathy, respect for elders, and critics of rigid bureaucratic overreach.;0.4;Frustration;Rigid bureaucratic adherence is equated with sheer bad manners.;;https://www.youtube.com/watch?v=SIPfMxXlz0k;100.0% (84/84)
Miller: „Nie można bardziej upokorzyć byłego premiera”;PolitycznyKadr;2026-09-04;Panie Miler, niech pan nie zmienia prawa tylko pomaga ludzią,trzeba było mazowieckiemu zdjąć buty żeby chłop się nie męczył. A nie oskarżać służby;@zonierz4615;5;1;CAMP_B;CAMP_A: Critics of former elites who believe rules apply equally to everyone, regardless of past status. CAMP_B: Defenders of institutional empathy, respect for elders, and critics of rigid bureaucratic overreach.;0.5;Frustration;Miller should focus on helping people rather than complaining about services.;;https://www.youtube.com/watch?v=SIPfMxXlz0k;100.0% (84/84)
Miller: „Nie można bardziej upokorzyć byłego premiera”;PolitycznyKadr;2026-09-04;Mazowiecki nie był Polakiem.;@isiaisia5572;5;0;CAMP_A;CAMP_A: Critics of former elites who believe rules apply equally to everyone, regardless of past status. CAMP_B: Defenders of institutional empathy, respect for elders, and critics of rigid bureaucratic overreach.;0.7;Anger;National identity claims used to delegitimize Mazowiecki.;;https://www.youtube.com/watch?v=SIPfMxXlz0k;100.0% (84/84)
Miller: „Nie można bardziej upokorzyć byłego premiera”;PolitycznyKadr;2026-09-04;wzruszające na rękach go powinni przenieść odśpiewując mury kaczmarskiego;@sdsdsdsd3369;4;0;CAMP_A;CAMP_A: Critics of former elites who believe rules apply equally to everyone, regardless of past status. CAMP_B: Defenders of institutional empathy, respect for elders, and critics of rigid bureaucratic overreach.;0.6;Sarcasm;Sarcastic dismissal of treating the former premier with excessive reverence.;;https://www.youtube.com/watch?v=SIPfMxXlz0k;100.0% (84/84)
Miller: „Nie można bardziej upokorzyć byłego premiera”;PolitycznyKadr;2026-09-04;Mazowiecki zarzadził grubą kreskę. To on winien za to, co obecnie dzieje się w Polsce.;@isiaisia5572;4;0;CAMP_A;CAMP_A: Critics of former elites who believe rules apply equally to everyone, regardless of past status. CAMP_B: Defenders of institutional empathy, respect for elders, and critics of rigid bureaucratic overreach.;0.6;Anger;Mazowiecki's policy of a 'thick line' makes him responsible for Poland's current problems.;;https://www.youtube.com/watch?v=SIPfMxXlz0k;100.0% (84/84)
Miller: „Nie można bardziej upokorzyć byłego premiera”;PolitycznyKadr;2026-09-04;to byli jeszcze twoi funkcjnariusze;@mareklangosz5492;4;0;CAMP_A;CAMP_A: Critics of former elites who believe rules apply equally to everyone, regardless of past status. CAMP_B: Defenders of institutional empathy, respect for elders, and critics of rigid bureaucratic overreach.;0.5;Frustration;Pointing out that the security personnel were operating under the previous regime's setups or laws.;;https://www.youtube.com/watch?v=SIPfMxXlz0k;100.0% (84/84)
Miller: „Nie można bardziej upokorzyć byłego premiera”;PolitycznyKadr;2026-09-04;Mazowiecki to nie był premier, którego szanowałam. Zresztą widziałam jak na jego pogrzebie czytano kadisz. No i był bez wykształcenia. Apfe.;@isiaisia5572;3;0;CAMP_A;CAMP_A: Critics of former elites who believe rules apply equally to everyone, regardless of past status. CAMP_B: Defenders of institutional empathy, respect for elders, and critics of rigid bureaucratic overreach.;0.6;Disappointment;Personal dislike of Mazowiecki based on personal observations and lack of formal education.;;https://www.youtube.com/watch?v=SIPfMxXlz0k;100.0% (84/84)
Miller: „Nie można bardziej upokorzyć byłego premiera”;PolitycznyKadr;2026-09-04;Co kurfa równiejszy jesteś Ty lub Twój kolega.  Jaki spokój.......!? Prawo jest prawem.;@marekkordulewski5991;3;0;CAMP_A;CAMP_A: Critics of former elites who believe rules apply equally to everyone, regardless of past status. CAMP_B: Defenders of institutional empathy, respect for elders, and critics of rigid bureaucratic overreach.;0.8;Anger;No one is above the law, regardless of who they are.;;https://www.youtube.com/watch?v=SIPfMxXlz0k;100.0% (84/84)
Miller: „Nie można bardziej upokorzyć byłego premiera”;PolitycznyKadr;2026-09-04;A te same przepisy dotyczącą urzędującego premiera?;@bazejszymczak4543;3;0;CAMP_B;CAMP_A:Critics of former elites who believe rules apply equally to everyone, regardless of past status. CAMP_B: Defenders of institutional empathy, respect for elders, and critics of rigid bureaucratic overreach.;0.4;Frustration;Questioning whether the same rigid rules apply equally to currently ruling politicians.;A te same przepisy dotyczącą urzędującego premiera?;https://www.youtube.com/watch?v=SIPfMxXlz0k;100.0% (84/84)
Miller: „Nie można bardziej upokorzyć byłego premiera”;PolitycznyKadr;2026-09-04;mazowieckiemu to bym jeszcze100 rewizje zrobil kto wie co to znaczy to wie , lajza z tego mazowieckiego byla taka ze szkoda gadac;@sylwsmith7712;2;1;CAMP_A;CAMP_A: Critics of former elites who believe rules apply equally to everyone, regardless of past status. CAMP_B: Defenders of institutional empathy, respect for elders, and critics of rigid bureaucratic overreach.;0.7;Anger;Aggressive denigration of Mazowiecki's character and legacy.;;https://www.youtube.com/watch?v=SIPfMxXlz0k;100.0% (84/84)
Miller: „Nie można bardziej upokorzyć byłego premiera”;PolitycznyKadr;2026-09-04;Sam pan pokazuje że prawo stworzone przez was jest do Bani ...🤷 A mieliście chyba dużo czasu...🤷 Aczkolwiek zgadzam się że człowiek ten został upokorzony😤;@jaromirnowa9664;2;1;CAMP_B;CAMP_A: Critics of former elites who believe rules apply equally to everyone, regardless of past status. CAMP_B: Defenders of institutional empathy, respect for elders, and critics of rigid bureaucratic overreach.;0.6;Anger;The rules created by politicians are flawed, yet the man still suffered unnecessary humiliation.;;https://www.youtube.com/watch?v=SIPfMxXlz0k;100.0% (84/84)
