Video;Channel;Published Date;Comment;Author;Likes;Reply Count;Stance;Camp Definition;Arousal Score;Emotion;Core Argument;Unresolved Question;Link;Comment Analysis Coverage;Camp Shares
El método más ROTO de hacer FAMA Y PLATA en solitario 🍄🤯 Albion Online.;Schrank;2026-06-10;​​@dalkquiroz9476acabo de abrir portal en martlock, pero en todo caso iríamos hacer recolección zona roja, pesca, y ahí generamos ganancias un poco más seguros rey, así vamos practicando hasta contragankear a los gankers;@BanriRivera88;0;0;CAMP_A;"CAMP_A: Defenders of the method who emphasize that high risk yields high rewards and that the strategy is viable if executed correctly.; CAMP_B: Pragmatic realists and veterans warning beginners that success heavily relies on map awareness, game knowledge, and safety precautions.; CAMP_C: Skeptics and critics arguing that the method is misleading because it requires a premium account, learning points, or creator privileges.; CAMP_D: Frustrated players who tried the method and failed due to gankers, bad luck, or lack of PvP skills.; CAMP_E: Spam or irrelevant chatter commenting on emojis, greetings, or unrelated topics.";0.2;Excitement;Suggests gathering and fishing in red zones to generate safer profits.;;https://www.youtube.com/watch?v=ccHjMOdLo9w;94.7% (248/262);"CAMP_E: 50.4%; CAMP_A: 17.1%; CAMP_C: 16.7%; CAMP_B: 8.1%; CAMP_D: 7.7%"
El método más ROTO de hacer FAMA Y PLATA en solitario 🍄🤯 Albion Online.;Schrank;2026-06-10;​@BanriRivera88en martlock?, bueno no podía ir de gatherer, pero si para gankear gankers, aunque sea intentarlo;@dalkquiroz9476;0;0;CAMP_A;"CAMP_A: Defenders of the method who emphasize that high risk yields high rewards and that the strategy is viable if executed correctly.; CAMP_B: Pragmatic realists and veterans warning beginners that success heavily relies on map awareness, game knowledge, and safety precautions.; CAMP_C: Skeptics and critics arguing that the method is misleading because it requires a premium account, learning points, or creator privileges.; CAMP_D: Frustrated players who tried the method and failed due to gankers, bad luck, or lack of PvP skills.; CAMP_E: Spam or irrelevant chatter commenting on emojis, greetings, or unrelated topics.";0.2;Excitement;Discusses anti-ganking strategies in Martlock.;;https://www.youtube.com/watch?v=ccHjMOdLo9w;94.7% (248/262);"CAMP_E: 50.4%; CAMP_A: 17.1%; CAMP_C: 16.7%; CAMP_B: 8.1%; CAMP_D: 7.7%"
El método más ROTO de hacer FAMA Y PLATA en solitario 🍄🤯 Albion Online.;Schrank;2026-06-10;​@dalkquiroz9476excelente, entonces saldríamos como antigankers;@BanriRivera88;0;0;CAMP_A;"CAMP_A: Defenders of the method who emphasize that high risk yields high rewards and that the strategy is viable if executed correctly.; CAMP_B: Pragmatic realists and veterans warning beginners that success heavily relies on map awareness, game knowledge, and safety precautions.; CAMP_C: Skeptics and critics arguing that the method is misleading because it requires a premium account, learning points, or creator privileges.; CAMP_D: Frustrated players who tried the method and failed due to gankers, bad luck, or lack of PvP skills.; CAMP_E: Spam or irrelevant chatter commenting on emojis, greetings, or unrelated topics.";0.2;Excitement;Agrees to head out as anti-gankers.;;https://www.youtube.com/watch?v=ccHjMOdLo9w;94.7% (248/262);"CAMP_E: 50.4%; CAMP_A: 17.1%; CAMP_C: 16.7%; CAMP_B: 8.1%; CAMP_D: 7.7%"
El método más ROTO de hacer FAMA Y PLATA en solitario 🍄🤯 Albion Online.;Schrank;2026-06-10;Que buena recomendación 🎉;@Oscar487_V;0;0;CAMP_E;"CAMP_A: Defenders of the method who emphasize that high risk yields high rewards and that the strategy is viable if executed correctly.; CAMP_B: Pragmatic realists and veterans warning beginners that success heavily relies on map awareness, game knowledge, and safety precautions.; CAMP_C: Skeptics and critics arguing that the method is misleading because it requires a premium account, learning points, or creator privileges.; CAMP_D: Frustrated players who tried the method and failed due to gankers, bad luck, or lack of PvP skills.; CAMP_E: Spam or irrelevant chatter commenting on emojis, greetings, or unrelated topics.";0.1;Excitement;Praises the recommendation.;;https://www.youtube.com/watch?v=ccHjMOdLo9w;94.7% (248/262);"CAMP_E: 50.4%; CAMP_A: 17.1%; CAMP_C: 16.7%; CAMP_B: 8.1%; CAMP_D: 7.7%"
El método más ROTO de hacer FAMA Y PLATA en solitario 🍄🤯 Albion Online.;Schrank;2026-06-10;Una explicación perfecta, un vídeo perfecto, una máquina carnal, saludos desde argentina;@BCsimpl3;0;0;CAMP_A;"CAMP_A: Defenders of the method who emphasize that high risk yields high rewards and that the strategy is viable if executed correctly.; CAMP_B: Pragmatic realists and veterans warning beginners that success heavily relies on map awareness, game knowledge, and safety precautions.; CAMP_C: Skeptics and critics arguing that the method is misleading because it requires a premium account, learning points, or creator privileges.; CAMP_D: Frustrated players who tried the method and failed due to gankers, bad luck, or lack of PvP skills.; CAMP_E: Spam or irrelevant chatter commenting on emojis, greetings, or unrelated topics.";0.4;Excitement;Praises the video as a perfect guide with greetings from Argentina.;;https://www.youtube.com/watch?v=ccHjMOdLo9w;94.7% (248/262);"CAMP_E: 50.4%; CAMP_A: 17.1%; CAMP_C: 16.7%; CAMP_B: 8.1%; CAMP_D: 7.7%"
El método más ROTO de hacer FAMA Y PLATA en solitario 🍄🤯 Albion Online.;Schrank;2026-06-10;Buen video manito 👌🏽;@jeanronceros9904;0;0;CAMP_E;"CAMP_A: Defenders of the method who emphasize that high risk yields high rewards and that the strategy is viable if executed correctly.; CAMP_B: Pragmatic realists and veterans warning beginners that success heavily relies on map awareness, game knowledge, and safety precautions.; CAMP_C: Skeptics and critics arguing that the method is misleading because it requires a premium account, learning points, or creator privileges.; CAMP_D: Frustrated players who tried the method and failed due to gankers, bad luck, or lack of PvP skills.; CAMP_E: Spam or irrelevant chatter commenting on emojis, greetings, or unrelated topics.";0.1;Neutral;Good video compliment.;;https://www.youtube.com/watch?v=ccHjMOdLo9w;94.7% (248/262);"CAMP_E: 50.4%; CAMP_A: 17.1%; CAMP_C: 16.7%; CAMP_B: 8.1%; CAMP_D: 7.7%"
El método más ROTO de hacer FAMA Y PLATA en solitario 🍄🤯 Albion Online.;Schrank;2026-06-10;mano al primer intento me cayo una party 8.1, 0 motivacion luego de eso;@francogonzalez2323;0;0;CAMP_D;"CAMP_A: Defenders of the method who emphasize that high risk yields high rewards and that the strategy is viable if executed correctly.; CAMP_B: Pragmatic realists and veterans warning beginners that success heavily relies on map awareness, game knowledge, and safety precautions.; CAMP_C: Skeptics and critics arguing that the method is misleading because it requires a premium account, learning points, or creator privileges.; CAMP_D: Frustrated players who tried the method and failed due to gankers, bad luck, or lack of PvP skills.; CAMP_E: Spam or irrelevant chatter commenting on emojis, greetings, or unrelated topics.";0.5;Frustration;Lost all motivation after running into an 8.1 party on the very first attempt.;;https://www.youtube.com/watch?v=ccHjMOdLo9w;94.7% (248/262);"CAMP_E: 50.4%; CAMP_A: 17.1%; CAMP_C: 16.7%; CAMP_B: 8.1%; CAMP_D: 7.7%"
El método más ROTO de hacer FAMA Y PLATA en solitario 🍄🤯 Albion Online.;Schrank;2026-06-10;Puede ser cualquier portal Safe o recomiendan alguno de una ciudad en especifico?;@diegovalente3609;0;0;CAMP_E;"CAMP_A: Defenders of the method who emphasize that high risk yields high rewards and that the strategy is viable if executed correctly.; CAMP_B: Pragmatic realists and veterans warning beginners that success heavily relies on map awareness, game knowledge, and safety precautions.; CAMP_C: Skeptics and critics arguing that the method is misleading because it requires a premium account, learning points, or creator privileges.; CAMP_D: Frustrated players who tried the method and failed due to gankers, bad luck, or lack of PvP skills.; CAMP_E: Spam or irrelevant chatter commenting on emojis, greetings, or unrelated topics.";0.2;Neutral;Asks if any safe portal works or if a specific city portal is recommended.;Puede ser cualquier portal Safe o recomiendan alguno de una ciudad en especifico?;https://www.youtube.com/watch?v=ccHjMOdLo9w;94.7% (248/262);"CAMP_E: 50.4%; CAMP_A: 17.1%; CAMP_C: 16.7%; CAMP_B: 8.1%; CAMP_D: 7.7%"
El método más ROTO de hacer FAMA Y PLATA en solitario 🍄🤯 Albion Online.;Schrank;2026-06-10;mentira ahahhahahah;@ichida12;0;0;CAMP_C;"CAMP_A: Defenders of the method who emphasize that high risk yields high rewards and that the strategy is viable if executed correctly.; CAMP_B: Pragmatic realists and veterans warning beginners that success heavily relies on map awareness, game knowledge, and safety precautions.; CAMP_C: Skeptics and critics arguing that the method is misleading because it requires a premium account, learning points, or creator privileges.; CAMP_D: Frustrated players who tried the method and failed due to gankers, bad luck, or lack of PvP skills.; CAMP_E: Spam or irrelevant chatter commenting on emojis, greetings, or unrelated topics.";0.2;Sarcasm;Calls it a lie.;;https://www.youtube.com/watch?v=ccHjMOdLo9w;94.7% (248/262);"CAMP_E: 50.4%; CAMP_A: 17.1%; CAMP_C: 16.7%; CAMP_B: 8.1%; CAMP_D: 7.7%"
El método más ROTO de hacer FAMA Y PLATA en solitario 🍄🤯 Albion Online.;Schrank;2026-06-10;Donde está la otra voz, esa si era aura esto es Laura;@elvissanchez12467;0;0;CAMP_E;"CAMP_A: Defenders of the method who emphasize that high risk yields high rewards and that the strategy is viable if executed correctly.; CAMP_B: Pragmatic realists and veterans warning beginners that success heavily relies on map awareness, game knowledge, and safety precautions.; CAMP_C: Skeptics and critics arguing that the method is misleading because it requires a premium account, learning points, or creator privileges.; CAMP_D: Frustrated players who tried the method and failed due to gankers, bad luck, or lack of PvP skills.; CAMP_E: Spam or irrelevant chatter commenting on emojis, greetings, or unrelated topics.";0.2;Neutral;Makes a joking reference to the voice audio in the video.;;https://www.youtube.com/watch?v=ccHjMOdLo9w;94.7% (248/262);"CAMP_E: 50.4%; CAMP_A: 17.1%; CAMP_C: 16.7%; CAMP_B: 8.1%; CAMP_D: 7.7%"
El método más ROTO de hacer FAMA Y PLATA en solitario 🍄🤯 Albion Online.;Schrank;2026-06-10;La vrd q estuve intentando esto como por una hora y perdí más dr lo q gane, hasta q use una de las builds q recomienda en su video son bastante baratas y útiles sobre todo en mi caso la del arco de badon, les recomiendo estar muy pendientes a la cantidad de jugadores mientras sea de 6-15 o 0-5 pueden matar enemigos tranquilos pero con precaución si se llena más de eso mejor monten den vueltas y si no baja cambien de mapa, a y no todos son gankers pero cualquiera puede serlo así q tengan cuidado en quien mandan party;@XperyGames;0;0;CAMP_B;"CAMP_A: Defenders of the method who emphasize that high risk yields high rewards and that the strategy is viable if executed correctly.; CAMP_B: Pragmatic realists and veterans warning beginners that success heavily relies on map awareness, game knowledge, and safety precautions.; CAMP_C: Skeptics and critics arguing that the method is misleading because it requires a premium account, learning points, or creator privileges.; CAMP_D: Frustrated players who tried the method and failed due to gankers, bad luck, or lack of PvP skills.; CAMP_E: Spam or irrelevant chatter commenting on emojis, greetings, or unrelated topics.";0.4;Neutral;Tried it, lost more than gained initially, but recommends using the badon bow build and monitoring player counts to survive.;;https://www.youtube.com/watch?v=ccHjMOdLo9w;94.7% (248/262);"CAMP_E: 50.4%; CAMP_A: 17.1%; CAMP_C: 16.7%; CAMP_B: 8.1%; CAMP_D: 7.7%"
El método más ROTO de hacer FAMA Y PLATA en solitario 🍄🤯 Albion Online.;Schrank;2026-06-10;like y comentario para ud, que se lo merece! <3 mg tus videos y aguante el conten en solitario! =D;@agustinzalazar8756;0;0;CAMP_A;"CAMP_A: Defenders of the method who emphasize that high risk yields high rewards and that the strategy is viable if executed correctly.; CAMP_B: Pragmatic realists and veterans warning beginners that success heavily relies on map awareness, game knowledge, and safety precautions.; CAMP_C: Skeptics and critics arguing that the method is misleading because it requires a premium account, learning points, or creator privileges.; CAMP_D: Frustrated players who tried the method and failed due to gankers, bad luck, or lack of PvP skills.; CAMP_E: Spam or irrelevant chatter commenting on emojis, greetings, or unrelated topics.";0.4;Excitement;Supports solo content creators and expresses appreciation for their videos.;;https://www.youtube.com/watch?v=ccHjMOdLo9w;94.7% (248/262);"CAMP_E: 50.4%; CAMP_A: 17.1%; CAMP_C: 16.7%; CAMP_B: 8.1%; CAMP_D: 7.7%"
El método más ROTO de hacer FAMA Y PLATA en solitario 🍄🤯 Albion Online.;Schrank;2026-06-10;Lo que sea;@ositopelu6227;0;0;CAMP_E;"CAMP_A: Defenders of the method who emphasize that high risk yields high rewards and that the strategy is viable if executed correctly.; CAMP_B: Pragmatic realists and veterans warning beginners that success heavily relies on map awareness, game knowledge, and safety precautions.; CAMP_C: Skeptics and critics arguing that the method is misleading because it requires a premium account, learning points, or creator privileges.; CAMP_D: Frustrated players who tried the method and failed due to gankers, bad luck, or lack of PvP skills.; CAMP_E: Spam or irrelevant chatter commenting on emojis, greetings, or unrelated topics.";0.1;Neutral;Filler comment.;;https://www.youtube.com/watch?v=ccHjMOdLo9w;94.7% (248/262);"CAMP_E: 50.4%; CAMP_A: 17.1%; CAMP_C: 16.7%; CAMP_B: 8.1%; CAMP_D: 7.7%"
