Comment Key;Comment ID;Video Key;Comment;Author;Comment Date;Likes;Reply Count;Is Reply;Engagement Score;Stance;Arousal Score;Emotion;Core Argument
531;UgxyYW3KanxtAqnVfhh4AaABAg.A__wOa6i-OgA_cN0Dfg8Or;3;👀💀;@stalker31333;2026-08-17;0;0;1;0;NEUTRAL_SPAM;0.0;Neutral;-
532;UgxDL6ADmbfnp397xbN4AaABAg.A__s46K6OABA_cKhI7kJvc;3;In the video description 👍😁;@stalker31333;2026-08-17;0;0;1;0;NEUTRAL_SPAM;0.0;Neutral;-
533;UgzjRmXF7XFoevT5ZE54AaABAg.A__mclyZHkaA_cN6c4o-28;3;Thank you bro 😁🙏;@stalker31333;2026-08-17;0;0;1;0;NEUTRAL_SPAM;0.0;Neutral;-
534;UgzpxeUGGBMkOappOCd4AaABAg.A__mWdtjanAA_cQ66Zi0Ii;3;XD gg bro​@stalker31333;@BabyOil123d;2026-08-17;0;0;1;0;NEUTRAL_SPAM;0.0;Neutral;-
535;UgxPX87fB9ZRC4nobKd4AaABAg.A__kwgeG75jA_cOXjJxzUQ;3;😅;@stalker31333;2026-08-17;0;0;1;0;NEUTRAL_SPAM;0.0;Neutral;-
536;UgxGa2DWgZwHlQa24wh4AaABAg;3;6:19 This person's intelligence level is definitely no more than ten.;@BabyOil123d;2026-08-16;0;0;0;0;NEUTRAL_SPAM;0.0;Neutral;-
537;UgyTKuU-QRGRaANrrFV4AaABAg.A__j1c2h1ydA_cNuGS-4Od;3;😁👊;@stalker31333;2026-08-17;0;0;1;0;NEUTRAL_SPAM;0.0;Neutral;-
538;UgzX_zrmDavE5EFNHBB4AaABAg.A__gB7354MMA_celdka-rg;3;@stalker31333❤;@으-w4j;2026-08-17;0;0;1;0;NEUTRAL_SPAM;0.0;Neutral;-
539;Ugz3NijnbUlrgncnHx14AaABAg.A__fTiSpKGnA_cKfGnnvF9;3;Thank you so much I put the time in the outro, you need like 7 - 8 hours to reach level 100;@stalker31333;2026-08-17;0;0;1;0;NEUTRAL_SPAM;0.0;Neutral;-
540;UgxIJlQc-aD8RJF6kLp4AaABAg.A__fEs2qzBCA_cKoZFHDJW;3;Battleaxe or Regular bow  Both is cheap;@stalker31333;2026-08-17;0;0;1;0;NEUTRAL_SPAM;0.0;Neutral;-
541;UgzQUK393f-udD-DQBl4AaABAg.A__dBLLdWFNA_cL1t9j-Hv;3;Yes.. soon 👍;@stalker31333;2026-08-17;0;0;1;0;NEUTRAL_SPAM;0.0;Neutral;-
542;UgykFwtx63cjL0H2pFd4AaABAg.A__bu-gAYL5A_cM6gID6PP;3;I got the info after fighting the fire guy;@stalker31333;2026-08-17;0;0;1;0;NEUTRAL_SPAM;0.0;Neutral;-
543;Ugyo0YdRN0wcqyuI0yl4AaABAg.A__SGF357D8A_cMduCJ8i6;3;Yeah, I got the info after fighting the fire guy 😅;@stalker31333;2026-08-17;0;0;1;0;NEUTRAL_SPAM;0.0;Neutral;-
544;Ugys0Id7Ek5YVT8bRld4AaABAg.A__QuvWGkXbA_cMEc2Jo1s;3;Thank you so much 😁🙏;@stalker31333;2026-08-17;0;0;1;0;NEUTRAL_SPAM;0.0;Neutral;-
545;Ugwn0vdCTtReJd-9KwR4AaABAg.A__PRpgtJlIA_cM-bD7_UR;3;😁🙏;@stalker31333;2026-08-17;0;0;1;0;NEUTRAL_SPAM;0.0;Neutral;-
546;Ugxb1EsYuN7rcR3AxCx4AaABAg;3;Bro teaching the faglord build.... f u  ha ha ha;@rimisck2;2026-08-16;0;0;0;0;NEUTRAL_SPAM;0.0;Neutral;-
547;UgyTeLwa4LevR6K4ss14AaABAg.A__J7fhrQsnA_cL7rWbgsl;3;😁🙏;@stalker31333;2026-08-17;0;0;1;0;NEUTRAL_SPAM;0.0;Neutral;-
548;Ugxc-gUVcWFBnnY1oFV4AaABAg.A__B9HPrzpDA_cOIrI98mE;3;👍;@stalker31333;2026-08-17;0;0;1;0;NEUTRAL_SPAM;0.0;Neutral;-
549;UgzyFSWMy-xWYLFqem94AaABAg.A__6MJUv8ALA_cMHyqQatJ;3;That what happen 😅;@stalker31333;2026-08-17;0;0;1;0;NEUTRAL_SPAM;0.0;Neutral;-
550;UgyQJsx1mXzluONfHFB4AaABAg.A__1-x62gcaA_cMlCT3t_m;3;Soon;@stalker31333;2026-08-17;0;0;1;0;NEUTRAL_SPAM;0.0;Neutral;-
551;Ugwe3LYr_ps1i0F4IwF4AaABAg.A_ZxTzWC-DxA_cOG6i_08T;3;Low skills on PvP, that why every time together;@stalker31333;2026-08-17;0;0;1;0;NEUTRAL_SPAM;0.0;Neutral;-
552;Ugy1NZkb4mjzmY22uoN4AaABAg.A_ZuqSYLmdtA_cMmcH7l5-;3;Enjoy 👍;@stalker31333;2026-08-17;0;0;1;0;NEUTRAL_SPAM;0.0;Neutral;-
553;UgyMD-Lt2pyBfJnRqKZ4AaABAg.A_Zra-rdU3oA_cMFpqYm-s;3;😁🙏Thanks;@stalker31333;2026-08-17;0;0;1;0;NEUTRAL_SPAM;0.0;Neutral;-
554;UgwumsrYgS4eDs1Rb-V4AaABAg.A_ZpuT1HdA9A_cMZ1ETv87;3;Hit and hide  The best tactics;@stalker31333;2026-08-17;0;0;1;0;NEUTRAL_SPAM;0.0;Neutral;-
555;UgwumsrYgS4eDs1Rb-V4AaABAg.A_ZpuT1HdA9A_e-_FVxg2-;3;​@stalker31333yup I agree with that strategy;@KlanSakai;2026-08-18;0;0;1;0;NEUTRAL_SPAM;0.0;Neutral;-
556;UgzxBkouLkawS_S-gT14AaABAg.A_ZpSlvBkrEA__wCmqt1WG;3;@Yasotwsk first of all i am not mad :D. i dont know you but for my perspective they helped a lottt solo player. they added solo zones(corrupted,mist), they added r back, they added smugglers, safe portal etc. and they nerfed gankers to ground, they nerfed high ip all cc, they buffed low tier cc, the game already has 2 mechanics for outnumbered players which is aoe escalation( you deal more damage if you hit more people) and resilience( you get damage reduction the number player hits you %10to %50), when you get dismounted you get free cleanse, you can see maps active players number. i can probably count more. just they already make it sooo safe and easy i believe new players want too much.;@zartozorto;2026-08-16;0;0;1;0;NEUTRAL_SPAM;0.0;Neutral;-
557;UgzxBkouLkawS_S-gT14AaABAg.A_ZpSlvBkrEA_aahSkbmo_;3;​@Yasotwskits not bad for solo players im new to and i love this game solo its just you that dont understand the game yet;@MirrorBlood;2026-08-17;0;0;1;0;NEUTRAL_SPAM;0.0;Neutral;-
558;UgzxBkouLkawS_S-gT14AaABAg.A_ZpSlvBkrEA_bRk2LhhkH;3;@MirrorBlood oki 👍;@Yasotwsk;2026-08-17;0;0;1;0;NEUTRAL_SPAM;0.0;Neutral;-
559;UgzYFceKayOz_zTczNx4AaABAg.A_ZpKJ3Ay-iA_cMilKzl0w;3;Hope you get a new and strong one;@stalker31333;2026-08-17;0;0;1;0;NEUTRAL_SPAM;0.0;Neutral;-
560;Ugx8tyBqQA0nRUayetR4AaABAg.A_ZoGDEIZEaA_cLkr2H_rf;3;PlayStation Intro;@stalker31333;2026-08-17;0;0;1;0;NEUTRAL_SPAM;0.0;Neutral;-
561;UgzDFYgInQp63gJ88S14AaABAg.A_Zlqcqmm_9A_cLo1PbRmb;3;Soon 😁👍;@stalker31333;2026-08-17;0;0;1;0;NEUTRAL_SPAM;0.0;Neutral;-
562;UgxRTN3rLTkJKbbwMqR4AaABAg.A_Zlluha4e9A_cM_c7NAVA;3;My pleasure 🙏;@stalker31333;2026-08-17;0;0;1;0;NEUTRAL_SPAM;0.0;Neutral;-
563;UgwaRG3AS682wls09894AaABAg.A_ZlO6DnHLWA_cMvTfwYI-;3;First time happen 😄;@stalker31333;2026-08-17;0;0;1;0;NEUTRAL_SPAM;0.0;Neutral;-
564;Ugxe07xfWf8Gx4SwN8J4AaABAg.A_ZjMMHe5Q2A_cN8JsJxRX;3;😁🙏;@stalker31333;2026-08-17;0;0;1;0;NEUTRAL_SPAM;0.0;Neutral;-
565;UgyoGSCY1OcKEaOr1u54AaABAg.A_ZiSXW0E5VA_cMoEgz9Ss;3;Enjoy watching 😁;@stalker31333;2026-08-17;0;0;1;0;NEUTRAL_SPAM;0.0;Neutral;-
566;UgwsC129N4F4LGNRAbh4AaABAg.A_ZhQdeqry2A_cMyGoR11Y;3;Yes m2, he drop a good fame + silver;@stalker31333;2026-08-17;0;0;1;0;NEUTRAL_SPAM;0.0;Neutral;-
567;UgyG7AFWbVRKxLyiv7B4AaABAg.A_ZgInG5hp9A_cLvVh85zN;3;Long time, welcome back 😁👋;@stalker31333;2026-08-17;0;0;1;0;NEUTRAL_SPAM;0.0;Neutral;-
568;UgwOx9L2NouRfJNDfPV4AaABAg;3;second :D hey, i made a website for albion, it has a lot of avalon gate info updated by players, you can use it to find a shortcut to the best map for fast leveling, like Quality 6 T5-T8 maps.  i've sent you an email with details, would you check it? please let me know what you think about it. :D;@wowbigbuyer;2026-08-16;0;0;0;0;NEUTRAL_SPAM;0.0;Neutral;-
569;UgzZf2EdB2QzrH32PfZ4AaABAg.A_ZezuDbEsdA_cNFpK4hV8;3;🍻;@stalker31333;2026-08-17;0;0;1;0;NEUTRAL_SPAM;0.0;Neutral;-
570;UgxOXmbDxobrPJNoi2B4AaABAg.A_ZewqBz43rA_Zh9k73dJh;3;did you mean 6?;@habodeegg24;2026-08-16;0;0;1;0;NEUTRAL_SPAM;0.0;Neutral;-
571;Ugx97bCiY91KPxnM7Wt4AaABAg.A_Zere3FMyQA_Zfi5-0ub9;3;1h Frost staff  beat for kite;@sahilozumaki;2026-08-16;0;0;1;0;NEUTRAL_SPAM;0.0;Neutral;-
572;Ugx97bCiY91KPxnM7Wt4AaABAg.A_Zere3FMyQA_cNJ99CoNV;3;Yes, 1h frost + Sky bow + others;@stalker31333;2026-08-17;0;0;1;0;NEUTRAL_SPAM;0.0;Neutral;-
573;Ugxn4Hc2WL3AVEMv0NB4AaABAg.A_Zeiu-qTX9A_Zelu2V6xN;3;Those connectors did me in.;@dakikamzh;2026-08-16;0;0;1;0;NEUTRAL_SPAM;0.0;Neutral;-
574;Ugxn4Hc2WL3AVEMv0NB4AaABAg.A_Zeiu-qTX9A_ZguNxhMiJ;3;Try play 4.0 and clear camps (if you have play 4.1 or 4.2);@habodeegg24;2026-08-16;0;0;1;0;NEUTRAL_SPAM;0.0;Neutral;-
575;Ugxn4Hc2WL3AVEMv0NB4AaABAg.A_Zeiu-qTX9A_Zi5cpUsRO;3;"@habodeegg24  I have 400m fame and know the game really well; I lost all my money doing ZvZ with my guild, and then I got kicked out.";@dakikamzh;2026-08-16;0;0;1;0;NEUTRAL_SPAM;0.0;Neutral;-
576;Ugxn4Hc2WL3AVEMv0NB4AaABAg.A_Zeiu-qTX9A__A6yQfLy7;3;Go clear expeditions. Requires 5 minutes and a tier 2 build to get 50k daily;@kitayskiykabachek8244;2026-08-16;0;0;1;0;NEUTRAL_SPAM;0.0;Neutral;-
577;Ugw4FvwJgVxGBD_JnwJ4AaABAg.A_Zei08g9ibA_cNAour0yD;3;😁👋;@stalker31333;2026-08-17;0;0;1;0;NEUTRAL_SPAM;0.0;Neutral;-
578;UgwcUWPfR4RjPmAbRYp4AaABAg.A_ZeWsnQoLWA_cMfWzPupO;3;👋;@stalker31333;2026-08-17;0;0;1;0;NEUTRAL_SPAM;0.0;Neutral;-
579;UgzTUyhttErXKoxPAed4AaABAg;4;Congratulations, the trailer turned out beautifully. I look forward to seeing other types of dragons in the future, as well as armor sets for cloth and plate, and a weapon set. What is there now is very impressive—thank you.;@Crisisdarkness;2026-08-31;60;0;0;60;CAMP_A;0.6;Excitement;The trailer is visually impressive and raises high expectations for the new dragon content.
580;Ugz8963fAL0S91jL0OR4AaABAg;4;I started playing Albion two days ago and I'm loving the game. I'm looking forward to trying out the new features in this update.;@PERC1V4L_TV;2026-08-31;48;9;1;66;CAMP_E;0.5;Excitement;As a brand new player, I am loving the game and excited to try out the new update features.
581;Ugw193Gbs-hXmKhIRKt4AaABAg;4;good lord the Voice Actor, chill man such a deep voice, holy;@Vurnox-001;2026-08-31;13;1;1;15;CAMP_A;0.7;Excitement;The voice actor in the trailer has an amazingly deep and impactful voice.
582;UgwNG1Q5XWbRK9HUESh4AaABAg;4;Why is it so rare to find the solo portals? I have looked in 5 zones for the solo portals and have not seen ANY of the new portals!  Feels bad!;@chrisbenn;2026-08-31;11;2;1;15;CAMP_B;0.6;Frustration;It is frustratingly rare to find the new solo portals across multiple zones.
583;UgwbsunfdFFM3a1r3ZJ4AaABAg;4;"Congratulations, you created an absurd amount of hype about a new update and you know how many players Albion has. But no, let's limit the time for portals and the number of people who can enter... I'm currently on a map with a giant blob and everyone is complaining. Congratulations devs, always thinking inside the box and never outside. Limited minds ;/";@xVSBR;2026-08-31;7;3;1;13;CAMP_B;0.8;Anger;Limiting portal times and entry numbers creates massive crowd bottlenecks and ruins the update for most players.
584;Ugz09Q3AIIRycq7Fa7R4AaABAg;4;Azaryon is here!🙌🔥;@TheVeilShadow;2026-08-31;9;0;0;9;CAMP_A;0.5;Excitement;Excitement over Azaryon's presence in the video.
585;UgzJt9HisV7HClwh5wV4AaABAg;4;Everything you need to know about Albion Online:  1. What must happen so that the dev gives a working person the opportunity to buy premium for one weekend day ????  2. It is 2D, but at the аlways , it is exactly what heats up a 4090 graphics card to 80 degrees.  3. Either cheaters or the game itself doesn't always understand if buttons were pressed, which is why expensive gear is very often lost in a ridiculous fight.  4. You will get banned for reporting a cheater.  5. In the game, in all locations, in all missions, they kill 24/7 at such a speed that you don't have time to top up your balance to at least get dressed in 8.0 gear and enjoy the fight.  6. 120 mastery power is unachievable because everything was nerfed, it takes 5 minutes to kill 1 mob.  7. They deleted the 1vs1 arena  8. Fake players often participate in the game, meaning a player can appear out of nowhere and kill you, especially when you are wearing too expensive gear;@alannonstop7076;2026-08-31;8;1;1;10;CAMP_D;0.7;Frustration;The game suffers from numerous deep-seated issues including heavy hardware strain, unrewarding grinds, removed arenas, and gankers.
586;Ugy_dk5EaGDBU-Wa97Z4AaABAg;4;This update is Cool and all but we need better solo content;@Lvx69;2026-08-31;3;3;1;9;CAMP_B;0.4;Disappointment;While the update looks cool, the game still suffers from a severe lack of proper solo content.
587;UgyqZfv7JYequvUkcsp4AaABAg;4;Day 128 of asking for a way to display our mounts in privet island;@MMRpablo7-nigro;2026-08-31;5;0;0;5;CAMP_B;0.3;Frustration;Long-standing request for a way to display mounts on private islands remains unfulfilled.
588;UgwNG1Q5XWbRK9HUESh4AaABAg.AaAjafdeN1UAaD26UbNq6n;4;We deployed a hotfix today that significantly increased the spawn rates in the Ancient Lands and their visibilty on the world map.;@albiononlineofficial;2026-09-01;4;0;1;4;CAMP_C;0.3;Neutral;Official communication noting that hotfixes have been deployed to improve portal spawn rates and world map visibility.
589;UgwIugosNlDp4apgPtx4AaABAg;4;I'm new, cant survive the dragon but damn i need that fcking mount i don't know how but I NEED IT;@Sic_MundusCE;2026-08-31;4;0;0;4;CAMP_E;0.6;Excitement;As a new player struggling against the dragon, I still desperately want the mount despite not knowing how to get it.
590;Ugz8963fAL0S91jL0OR4AaABAg.AaASASxbT8PAaASNR99nIT;4;Also around 3-4 ago and having a blast ngl. As a pvp fan I should've found out about this gem earlier;@IntrifMemes;2026-08-31;4;0;1;4;CAMP_E;0.4;Excitement;Agreeing that the game is a great hidden gem for PvP fans discovered recently.
591;Ugyz0K2_-s3b8wOdAOl4AaABAg;4;Btw 30 minute portals 2 per entire region camped by 20-50 people at a time. So if you like artificially gate kept content by Darwinist style Game devs this content is for you!;@dimaknopf;2026-08-31;2;2;1;6;CAMP_B;0.7;Anger;Artificially gatekept content with heavily camped portals ruins the experience for regular players.
592;Ugz3zYIcXw0Ttul4Vkp4AaABAg;4;"The hard part is not the mobs or the f dragon, the challenge is find a F portal to the content. It´s a ""Mithycal Content"", you have heard it but never saw it.";@AMARGUSMAXIMUS;2026-08-31;3;0;0;3;CAMP_B;0.6;Frustration;The hardest part of the update isn't the mobs, but simply finding a portal that actually lets you enter.
593;Ugy_dk5EaGDBU-Wa97Z4AaABAg.AaAQpWiEilvAaAWQMduuAL;4;Sbi already hates solo players so bad, they say what do you need but they add what they need, this is the great reason that this game isn't popular and it's dying and on decline.;@Princecrusher;2026-08-31;3;0;1;3;CAMP_B;0.8;Anger;Developers ignoring solo players' needs is the primary reason the game is losing popularity and declining.
594;Ugyyjej32B1qEPWoZsF4AaABAg;4;portal spawn rate and times to unlock are ridiculous needs to be fixed asap!;@strzsora;2026-08-31;2;1;1;4;CAMP_B;0.6;Frustration;Portal spawn rates and unlock times are ridiculous and need urgent fixing.
595;Ugy3Chr_FDiSkuFxEH94AaABAg;4;This is for solo pve?;@JoaoBatista-ys4fo;2026-08-31;1;2;1;5;CAMP_E;0.2;Neutral;Inquiring whether the new update features solo PvE content.
596;UgyX0dDN_yjtD_Yyezp4AaABAg;4;When can I safely level my T8.4 masterpiece awakened weapon? I'm not going to spend literally months and hundred of millions leveling it up and then lose it because of a disconnect that I cannot control. Once this is in the game, I'll return to Albion once again...;@x_Casey;2026-08-31;0;3;1;6;CAMP_D;0.6;Frustration;Risking months of progress and expensive awakened gear to random server disconnects keeps players away.
597;UgzQXbX8C5pa35Ozr6t4AaABAg;4;Just wait till it dies since the massive ass guilds take over it all.;@ChrisyBR;2026-08-31;0;3;1;6;CAMP_B;0.5;Disappointment;Massive guilds will inevitably dominate and ruin the new content.
598;Ugz1JdCul6fekLhUVN94AaABAg;4;the trailer is amazing! great job on the sound 🎉;@djeanser;2026-08-31;2;0;0;2;CAMP_A;0.6;Excitement;Great job on the trailer and the sound design.
599;UgwbwO6fXC27XKKXOwp4AaABAg;4;The new destiny board is so bad, like out of a cheap mobile game;@andrejmedved4653;2026-08-31;2;0;0;2;CAMP_D;0.5;Disappointment;The new destiny board redesign looks cheap and resembles a mobile game interface.
600;Ugw193Gbs-hXmKhIRKt4AaABAg.AaAkWZVBebVAaBbRDGk77Y;4;Bro is fkg Azaryon;@pragangold4684;2026-08-31;2;0;1;2;CAMP_A;0.4;Excitement;Recognizing Azaryon's voice in the trailer.
601;UgwNG1Q5XWbRK9HUESh4AaABAg.AaAjafdeN1UAaDudYHczrV;4;@albiononlineofficialoh what a nice reply! Thank you! :-);@chrisbenn;2026-09-01;2;0;1;2;CAMP_A;0.3;Excitement;Expressing gratitude for the developers' helpful response and hotfix.
602;UgzGk9p4-o2546Rv_zl4AaABAg;4;You fucked up again SBI, well done! 🤣;@LuxifyTV;2026-08-31;2;0;0;2;CAMP_D;0.6;Sarcasm;Sarcastic remark criticizing developers for supposedly messing up yet another update.
603;Ugx5AIDJJCQjZ7JFf8x4AaABAg;4;Why we putting portals in open world again??? Did we learn nothing from the past? We literally fought for years to have corrupted portal in town and here we go again.;@golfer4039;2026-08-31;2;0;0;2;CAMP_D;0.6;Frustration;Putting portals back in the open world ignores past lessons learned from town-based corrupted portals.
604;Ugx5EWMznDcvn6m12gZ4AaABAg;4;what a freakin let down. had us waiting for all this time just to get a so so content;@NVIRBRIAN;2026-08-31;2;0;0;2;CAMP_D;0.6;Disappointment;Long waiting times culminated in a mediocre content update that feels like a letdown.
605;Ugz1oxIXy_Lw4Iir1jJ4AaABAg;4;finnaly a dragon after years;@filzonegen7906;2026-08-31;2;0;0;2;CAMP_A;0.5;Excitement;Excitement about finally having dragons in the game after years of waiting.
606;Ugz8963fAL0S91jL0OR4AaABAg.AaASASxbT8PAaBDA7-OSal;4;i got hooked like 3 months ago, stopped playing after i got ganked with shit loot. literally why am i getting killed for like 5 silver. toxic ahh game. every update shit too.;@BURHHAN1;2026-08-31;2;0;1;2;CAMP_B;0.7;Anger;Getting ganked for minimal loot makes the game feel toxic with consistently poor updates.
607;Ugy6I4BeWHGaZ-JFUJ54AaABAg;4;🔥🔥🔥;@AtomicGG;2026-08-31;2;0;0;2;CAMP_A;0.5;Excitement;Hype expression using fire emojis.
608;UgzLqJ1myB7D0HoU-3J4AaABAg;4;sadly i will never be able to do this cuz you have to do pvp to do it;@sifercifer2360;2026-09-01;0;2;1;4;CAMP_B;0.4;Disappointment;Sadness that content is locked behind mandatory PvP interactions.
609;Ugz7042FBK_v5wfFwzx4AaABAg;4;It would be really cool if a dragon mount was added to the game in the future.❤❤;@IranPersian1386;2026-08-31;0;2;1;4;CAMP_A;0.4;Excitement;It would be amazing if dragon mounts were added in future updates.
610;UgzSBc4py4w58AzpNal4AaABAg;4;Is it time to give Albion another go? Havnt played since first beta;@Jonzzono;2026-08-31;0;2;1;4;CAMP_E;0.3;Neutral;A returning veteran asking whether the current state of the game is worth trying again since the first beta.
611;Ugyj2PSpKKdRuytkTgZ4AaABAg;4;That mount gonna cost as much as a Mammy :/;@Artileo;2026-08-31;0;2;1;4;CAMP_D;0.4;Frustration;Expecting the new mount to have an outrageously high price tag comparable to a mammoth.
612;UgxddYOOvp0wdcF_wcR4AaABAg;4;Fk Trash update , you want to do the content but for you to get inside you need to Charge on Middle of the black zone in  One portal everyone see in the main map and is a sht show because is full of people they dont want you to go inside and just are there to kill you. Ps : the new dragon skin is other Trash , should be amazing skin with fire and dragon skins but no is the most normal Simple sht with a dragon theme and you expect me to pay 80€ for a 3 mounth premium Bundle for that crap . Please fier your designers team because the skins are sht even the other One like Thor is so gay with the gay bear is more gay than taric from LOL. I  want to spend money on Albion but the execution of the concept is so Trash i Will not buy it in protest. You are rapping concept after concept. Make it right please. I have a guild with more than 40 player and yesterday everyone was hype to play the update no One can do it properly, just fix it make a safe zone arround the portals or something. Is a sht show.;@helderramos1883;2026-09-01;1;0;0;1;CAMP_B;0.9;Anger;The update implementation is terrible, forcing players through camped choke point portals in black zones while offering subpar cosmetic skins for high prices.
613;Ugy3_-dZmdsf-nHyrQN4AaABAg;4;You had months and testing to do it right but you manage to screw it up 😂😂;@ErykD-r5d;2026-09-01;1;0;0;1;CAMP_D;0.6;Sarcasm;Despite months of testing, developers still managed to screw up the update launch.
614;UgzCYrIYW8hE3jEGa854AaABAg;4;Disaster update;@mochiyung1085;2026-09-01;1;0;0;1;CAMP_D;0.5;Disappointment;Characterizing the update as a complete disaster.
615;UgxPo4gbWAnLpAaiob94AaABAg;4;Content not bad, but fix your ancient land portal, people use it to zone in and out several times and when I chase and zone in I have no shield and cant use any skill and just let enemy spam the combo on me;@xin8012;2026-09-01;1;0;0;1;CAMP_B;0.6;Frustration;Exploitative zoning mechanics around ancient land portals leave chasing players defenseless without shields.
616;UgzJt9HisV7HClwh5wV4AaABAg.AaBIv07JcMJAaD4n1iUtwh;4;"2.) You seem so ignorant, this is an mmo and there are tons of players, and MMOs are known for such pain especially one that is heavily populated like albion. Those amount of players will cause lags and heat especially if you load all of them thus there is a settings for that  3.) This seems to be a skill issue, someone who just press and press or don't understand if a skill is actually on CD or you are being silenced or stunned and you still want to press skills. Me and alot of my friends played this game for years so we know it works, it is just skill issue for you  5.) ""In all locations"" this line alone makes your statements and rants questionable as if you are just ranting and exaggerating everything because players know that there are safe zones and not all zones are PK zones this is utterly garbage statement. Also if you are being killed 24/7 that just proved you have skill issues LMAO. And the fact that you mentioned ""top up"" goes to show you only rely on top ups to get silver cos you have skill issues Mygawd. Back in the day when I was in the west, people who topup alot of silver are our ""FOOD"" because often they are bad in PVP and always drop gears, without putting up much of a fight. Goes to really show you are one of those.  6.) Another proof of skill issue AND Game incompetency, do you even understand the game at all? This is not a pay to win game, so don't expect buying everything would allow you to 1shot everything. This is Albion, and this is heavily reliant on skill hence they have caps, you can 1shot mobs in the lower tier than you yeas, or even solo dungeons, depending on your build, but for raids raids are supposed to be hard, so not sure what you are talking about lmao SOlo dungeons are very easy with proper gears, Group dungeons are meant to be hard. You cannot PAY YOUR WAY HERE you 1diot.  8. Wtf is this even about? Stup1d as HELL. Appear out of nowhere? First time I heard this, ORR you just don""t know about items that Causes someone to be invisible LMAO Gankers who hunt players are like this, they suddenly appear out of nowhere because they were invi lmao and usually there are scouters. Defiinitely A LACK OG game understanding and fvking SKILL issue. Don't blame the game for you SKILL issue and stupidity. THE Game is not for you I suppose, just go play some trash P2W mmos on mobile there are TONS";@BenedictElbo;2026-09-01;1;0;1;1;CAMP_C;0.8;Anger;Complaints about difficulty, ganking, and performance are merely skill issues and misunderstandings of basic MMO mechanics.
617;UgyxOdAclLa3ENRneYZ4AaABAg;4;Now remove the stupid portal timers please;@MirrorBlood;2026-08-31;1;0;0;1;CAMP_B;0.4;Frustration;Requesting the removal of restrictive portal timers.
618;UgyQgeUyQdIypqdnV894AaABAg;4;OMG, Big love from my side the trailer looks amazing and tbh I got goose bumps from the start XD <3;@Yiriqu;2026-08-31;1;0;0;1;CAMP_A;0.6;Excitement;The trailer looks amazing and gave me goosebumps right from the start.
619;UgzjahxwIW7Iq8L3LKx4AaABAg;4;wow cata expansion;@taarruz89;2026-08-31;1;0;0;1;CAMP_D;0.4;Sarcasm;Comparing the update sarcastically to a World of Warcraft expansion.
620;UgzVN4vqvfQH83co96Z4AaABAg;4;Trashh update. We were wating 40 min for join map. So useless  work. Ww are playing 2-3 hours and waiting join map 1 hours. İQ  ALBİON;@yks2026t;2026-08-31;1;0;0;1;CAMP_B;0.7;Anger;Waiting an hour just to join a map makes the update a waste of time.
621;UgxnJrk0GUmd37nz1fN4AaABAg;4;this content is a load of cr*p;@gorbachef94;2026-08-31;1;0;0;1;CAMP_D;0.5;Disappointment;Dismissing the new content as absolute garbage.
622;UgwbsunfdFFM3a1r3ZJ4AaABAg.AaAiHgvN-soAaD2LfSpFWR;4;Limiting availability and synchronizing Ancient Lands spawns are both intended and necessary. However, we deployed a hotfix today that significantly increased spawn rates in the Ancient Lands and improved their visibility on the world map.;@albiononlineofficial;2026-09-01;1;0;1;1;CAMP_C;0.3;Neutral;Developer response explaining that limited availability and synchronized spawns are intentional design choices.
